股票,名稱,市場,族群,日期,收盤價,漲幅%,MA5,EMA20,KD-K,KD-D,MACD,SIGNAL,成交量,量比,成交值(億),60日高點,20日支撐,距離前高%,RR,AI分數,交易品質,熱門排行
6585,鼎基先進材料股份有限公司,上市,其他,2026-05-14,91.1,0.44,92.18,89.34,54.38,52.64,0.19,-0.53,275000,1.67,0.25,102.0,83.0,10.69,1.35,-4,偏弱,548
4807,日成控股股份有限公司,上市,貿易百貨,2026-05-14,25.2,0.6,24.22,20.59,81.36,84.13,2.38,1.7,753340,2.21,0.19,25.6,15.0,1.56,0.04,-4,偏弱,549
4555,台灣氣立股份有限公司,上市,電機機械,2026-05-14,40.55,-2.05,41.95,40.69,29.9,45.08,1.09,1.21,421800,0.9,0.17,42.65,39.1,4.92,1.45,-4,偏弱,550
3056,富華創新股份有限公司,上市,建材營造,2026-05-14,13.85,-0.0,13.6,13.94,47.19,31.82,-0.35,-0.4,1071400,0.72,0.15,17.15,13.2,19.24,5.08,-4,偏弱,551
1109,信大水泥股份有限公司,上市,水泥工業,2026-05-14,15.2,-1.3,15.36,15.39,54.12,58.48,-0.01,0.01,905000,4.68,0.14,15.85,15.2,4.1,0.0,-4,偏弱,552
4562,穎漢科技股份有限公司,上市,電機機械,2026-05-14,35.5,-1.39,36.67,35.74,27.01,48.1,0.94,1.0,396085,0.27,0.14,40.35,30.85,12.02,1.04,-4,偏弱,553
3705,永信國際投資控股股份有限公司,上市,生技醫療,2026-05-14,55.7,-0.54,55.56,55.35,57.91,50.32,0.19,0.17,230300,1.23,0.13,56.2,54.8,0.89,0.56,-4,偏弱,554
1537,廣隆光電科技股份有限公司,上市,電機機械,2026-05-14,126.0,-0.4,125.1,124.02,80.9,65.74,0.38,-0.03,104000,1.05,0.13,126.5,122.0,0.4,0.12,-4,偏弱,555
1444,力麗企業股份有限公司,上市,紡織纖維,2026-05-14,5.95,0.85,5.95,6.11,19.36,15.55,-0.11,-0.08,2014842,1.79,0.12,6.72,5.9,11.46,15.4,-4,偏弱,556
9955,佳龍科技工程股份有限公司,上市,綠能環保,2026-05-14,28.85,-0.86,29.45,29.92,30.87,42.29,-0.63,-0.67,423233,0.97,0.12,36.95,28.85,21.92,0.0,-4,偏弱,557
6902,走著瞧股份有限公司,上市,數位雲端,2026-05-14,101.0,3.06,101.1,99.94,25.89,21.27,3.78,5.51,116496,0.22,0.12,118.5,93.9,14.77,2.46,-4,偏弱,558
3046,建碁股份有限公司,上市,電腦及週邊,2026-05-14,51.3,-0.39,51.56,49.72,75.46,76.94,0.9,0.57,223842,0.88,0.11,52.5,47.3,2.29,0.3,-4,偏弱,559
4178,永笙生技股份有限公司,上市,生技醫療,2026-05-14,19.0,-0.26,19.02,21.4,45.47,30.94,-1.93,-1.71,593525,0.53,0.11,28.95,19.0,34.37,0.0,-4,偏弱,560
9906,欣巴巴事業股份有限公司,上市,建材營造,2026-05-14,32.95,0.92,34.46,37.26,12.22,9.49,-1.95,-1.46,296206,1.9,0.1,46.35,32.65,28.91,44.67,-4,偏弱,561
2025,千興不銹鋼(股)公司,上市,鋼鐵工業,2026-05-14,12.2,-5.43,12.02,11.69,70.03,63.05,0.14,0.02,690469,1.6,0.08,12.9,10.9,5.43,0.54,-4,偏弱,562
4560,強信機械科技股份有限公司,上市,電機機械,2026-05-14,34.8,-1.56,35.3,34.97,21.64,32.03,0.52,0.64,227000,0.65,0.08,37.25,33.25,6.58,1.58,-4,偏弱,563
3058,立德電子股份有限公司,上市,電子零組件,2026-05-14,8.21,-1.91,8.4,8.68,33.28,32.2,-0.27,-0.27,868313,0.92,0.07,10.5,8.21,21.81,0.0,-4,偏弱,564
1604,聲寶股份有限公司,上市,電器電纜,2026-05-14,22.85,-0.22,22.82,23.25,29.89,22.54,-0.45,-0.48,312157,0.71,0.07,25.6,22.75,10.74,27.5,-4,偏弱,565
6951,青新環境工程股份有限公司,上市,綠能環保,2026-05-14,80.1,0.5,80.66,80.41,25.17,31.48,0.32,0.51,65821,0.9,0.05,82.2,79.1,2.55,2.1,-4,偏弱,566
2431,聯昌電子企業股份有限公司,上市,電子零組件,2026-05-14,10.3,-1.44,10.56,10.95,12.77,21.81,-0.39,-0.4,440100,0.89,0.05,16.6,10.3,37.95,0.0,-4,偏弱,567
4108,懷特生技新藥股份有限公司,上市,生技醫療,2026-05-14,11.75,-1.67,11.94,12.22,12.64,12.44,-0.26,-0.24,349041,1.45,0.04,14.55,11.75,19.24,0.0,-4,偏弱,568
2314,台揚科技股份有限公司,上市,通信網路,2026-05-14,12.6,-3.45,12.85,14.05,13.12,12.62,-1.0,-0.96,336501,0.83,0.04,20.9,12.6,39.71,0.0,-4,偏弱,569
9918,欣欣天然氣股份有限公司,上市,油電燃氣,2026-05-14,43.2,-0.23,43.01,43.55,39.31,34.08,-0.49,-0.58,83002,0.74,0.04,61.3,42.65,29.53,32.91,-4,偏弱,570
2496,卓越成功股份有限公司,上市,其他,2026-05-14,64.7,-0.46,65.54,65.31,50.86,56.69,-0.37,-0.54,41156,1.52,0.03,69.8,64.3,7.31,12.75,-4,偏弱,571
1451,年興紡織股份有限公司,上市,紡織纖維,2026-05-14,16.95,0.89,16.81,17.05,62.14,53.11,-0.25,-0.29,166298,0.85,0.03,18.7,16.6,9.36,5.0,-4,偏弱,572
6887,寶綠特資源再生工程股份有限公司,上市,綠能環保,2026-05-14,36.5,-3.44,38.34,39.36,25.68,41.71,-1.42,-1.5,51021,1.14,0.02,56.8,36.5,35.74,0.0,-4,偏弱,573
3432,台端興業股份有限公司,上市,電子零組件,2026-05-14,19.15,-3.28,19.68,19.41,18.62,34.54,0.72,0.92,125081,0.31,0.02,22.6,16.25,15.27,1.19,-4,偏弱,574
3652,精聯電子股份有限公司,上市,電腦及週邊,2026-05-14,30.2,0.67,30.26,29.77,32.42,33.55,0.62,0.7,66001,0.27,0.02,32.3,27.85,6.5,0.89,-4,偏弱,575
6988,威力暘電子股份有限公司,上市,汽車工業,2026-05-14,15.55,1.97,15.06,14.6,71.11,63.25,0.09,-0.11,89000,1.43,0.01,21.0,13.5,25.95,2.66,-4,偏弱,576
4949,有成精密股份有限公司,上市,光電,2026-05-14,84.3,-5.28,92.24,91.31,19.25,33.99,4.24,6.58,3481599,1.18,2.93,105.5,84.3,20.09,0.0,-5,偏弱,577
8422,可寧衛股份有限公司,上市,綠能環保,2026-05-14,26.7,-1.48,27.44,28.22,16.68,25.18,-0.7,-0.63,10966202,1.05,2.93,35.8,26.7,25.42,0.0,-5,偏弱,578
9904,寶成工業股份有限公司,上市,運動休閒,2026-05-14,25.85,-0.77,25.89,26.4,52.04,40.6,-0.65,-0.74,11069417,0.7,2.86,31.15,25.6,17.01,21.2,-5,偏弱,579
4915,致伸科技股份有限公司,上市,電子零組件,2026-05-14,70.3,-0.42,71.24,72.68,11.58,25.36,-0.64,-0.27,3920080,1.24,2.76,84.0,70.3,16.31,0.0,-5,偏弱,580
1476,儒鴻企業股份有限公司,上市,紡織纖維,2026-05-14,341.5,-2.15,344.9,341.05,64.45,64.52,-1.48,-3.77,791223,0.69,2.7,437.5,324.0,21.94,5.49,-5,偏弱,581
2365,昆盈企業股份有限公司,上市,電腦及週邊,2026-05-14,35.3,1.58,35.87,35.47,29.18,38.38,0.51,0.63,6070085,0.62,2.14,37.0,33.5,4.59,0.94,-5,偏弱,582
3701,大眾全球投資控股股份有限公司,上市,電腦及週邊,2026-05-14,56.8,-3.73,60.44,63.05,13.01,17.78,-0.49,0.81,3686395,0.4,2.09,78.6,56.8,27.74,0.0,-5,偏弱,583
5469,瀚宇博德股份有限公司,上市,電子零組件,2026-05-14,81.2,0.0,82.42,85.41,15.04,18.74,-1.84,-1.12,2015130,0.4,1.64,101.5,81.2,20.0,0.0,-5,偏弱,584
4956,光鋐科技股份有限公司,上市,光電,2026-05-14,42.9,-0.81,45.48,45.86,16.09,29.6,1.7,3.05,3586155,0.5,1.54,54.7,42.9,21.57,0.0,-5,偏弱,585
1609,大亞電線電纜股份有限公司,上市,電器電纜,2026-05-14,34.1,-1.3,35.27,34.01,52.93,58.32,0.19,-0.09,3959778,0.8,1.35,41.1,32.0,17.03,3.33,-5,偏弱,586
5534,長虹建設股份有限公司,上市,建材營造,2026-05-14,76.6,-0.65,78.14,78.18,38.93,49.04,-0.21,-0.1,1569353,1.82,1.2,84.1,76.3,8.92,25.0,-5,偏弱,587
2009,第一伸銅科技股份有限公司,上市,鋼鐵工業,2026-05-14,40.6,-1.58,40.05,39.54,67.66,59.74,-0.17,-0.62,2745799,1.22,1.11,46.55,37.5,12.78,1.92,-5,偏弱,588
2439,美律實業股份有限公司,上市,通信網路,2026-05-14,84.2,0.0,85.32,86.61,12.68,23.5,-0.61,-0.21,1293509,0.56,1.09,100.0,84.2,15.8,0.0,-5,偏弱,589
1708,東南實業股份有限公司,上市,化學工業,2026-05-14,40.5,-2.64,40.24,40.37,56.55,47.05,0.01,-0.03,2456905,0.52,1.0,46.45,37.2,12.81,1.8,-5,偏弱,590
3380,明泰科技股份有限公司,上市,通信網路,2026-05-14,31.6,-0.16,31.91,34.17,11.63,13.22,-1.47,-1.04,3086569,0.62,0.98,41.55,31.6,23.95,0.0,-5,偏弱,591
2206,三陽工業股份有限公司,上市,汽車工業,2026-05-14,58.5,0.17,58.38,57.87,85.9,84.51,-0.01,-0.27,1624943,1.13,0.95,61.5,55.5,4.88,1.0,-5,偏弱,592
3708,上緯國際投資控股股份有限公司,上市,綠能環保,2026-05-14,116.5,-1.27,119.2,119.92,27.94,35.47,-0.24,0.15,786161,0.58,0.92,130.0,116.5,10.38,0.0,-5,偏弱,593
1210,大成長城企業股份有限公司,上市,食品工業,2026-05-14,52.6,0.57,52.44,53.02,31.23,25.29,-0.39,-0.27,1714316,0.77,0.9,55.1,52.0,4.54,4.17,-5,偏弱,594
9910,豐泰企業股份有限公司,上市,運動休閒,2026-05-14,70.5,-1.54,72.76,73.4,41.87,41.74,-2.29,-2.74,1272398,0.53,0.9,96.2,68.8,26.72,15.12,-5,偏弱,595
7799,禾榮科技股份有限公司,上市,生技醫療,2026-05-14,322.0,-1.98,332.2,358.89,6.77,8.26,-17.14,-12.85,270248,0.83,0.87,556.0,322.0,42.09,0.0,-5,偏弱,596
2540,愛山林建設開發股份有限公司,上市,建材營造,2026-05-14,54.9,3.2,52.18,52.98,40.04,27.67,0.36,0.81,1416124,0.96,0.78,58.7,50.0,6.47,0.78,-5,偏弱,597
9105,泰金寶科技股份有限公司,上市,91,2026-05-14,5.77,2.3,5.72,5.74,32.66,33.64,0.02,0.03,13141200,0.51,0.76,6.16,5.54,6.33,1.7,-5,偏弱,598
6909,創控科技股份有限公司,上市,半導體,2026-05-14,52.4,-4.2,55.5,56.55,14.71,19.49,0.85,2.11,1278396,0.38,0.67,66.8,52.4,21.56,0.0,-5,偏弱,599
2597,潤弘精密工程事業股份有限公司,上市,建材營造,2026-05-14,158.0,-1.86,159.5,156.68,65.5,63.35,0.77,-0.11,407269,0.47,0.64,178.0,150.5,11.24,2.67,-5,偏弱,600
6589,台康生技股份有限公司,上市,生技醫療,2026-05-14,40.55,-1.93,43.19,46.39,12.41,20.86,-2.96,-2.74,1364148,1.12,0.55,62.1,40.55,34.7,0.0,-5,偏弱,601
5222,全訊科技股份有限公司,上市,半導體,2026-05-14,126.0,-0.79,130.5,132.7,14.19,22.1,-0.88,0.32,436263,0.32,0.55,145.5,126.0,13.4,0.0,-5,偏弱,602
2392,正崴精密工業股份有限公司,上市,電子零組件,2026-05-14,34.4,-9.95,37.75,37.53,29.37,44.13,0.25,0.48,1562239,0.58,0.54,40.5,34.4,15.06,0.0,-5,偏弱,603
2889,國票金融控股股份有限公司,上市,金融保險,2026-05-14,14.6,-0.34,14.69,14.82,56.01,53.35,-0.23,-0.28,3575463,1.02,0.52,17.6,14.45,17.05,20.0,-5,偏弱,604
3543,州巧科技股份有限公司,上市,光電,2026-05-14,37.45,-2.47,38.51,40.65,8.97,12.59,-1.96,-1.86,1364406,1.03,0.51,55.1,37.45,32.03,0.0,-5,偏弱,605
8011,台通光電股份有限公司,上市,通信網路,2026-05-14,18.1,-0.55,18.74,19.53,7.2,10.92,-0.52,-0.34,2469002,1.14,0.45,21.5,18.1,15.81,0.0,-5,偏弱,606
6189,豐藝電子股份有限公司,上市,電子通路,2026-05-14,48.2,2.66,48.05,47.79,40.27,50.05,0.42,0.54,943930,0.97,0.45,50.6,46.75,4.74,1.66,-5,偏弱,607
2707,晶華國際酒店股份有限公司,上市,觀光餐旅,2026-05-14,172.5,-1.71,172.5,174.69,65.3,55.95,-3.07,-3.61,262744,0.83,0.45,193.5,168.5,10.85,5.25,-5,偏弱,608
2419,仲琦科技股份有限公司,上市,通信網路,2026-05-14,29.35,-0.17,29.79,31.21,12.16,18.36,-0.93,-0.63,1443295,0.26,0.42,37.75,29.35,22.25,0.0,-5,偏弱,609
2530,大華建設股份有限公司,上市,建材營造,2026-05-14,21.05,-1.41,21.28,21.64,72.39,63.66,-0.69,-0.84,1789358,1.1,0.38,27.45,20.2,23.32,7.53,-5,偏弱,610
6994,富威電力股份有限公司,上市,綠能環保,2026-05-14,57.9,-9.95,62.96,65.39,31.27,37.34,-2.74,-2.71,631418,1.2,0.37,101.5,57.9,42.96,0.0,-5,偏弱,611
4104,佳醫健康事業股份有限公司,上市,生技醫療,2026-05-14,68.5,-1.15,69.66,72.22,7.27,9.39,-2.08,-1.75,518605,1.15,0.36,79.4,68.5,13.73,0.0,-5,偏弱,612
6230,尼得科超眾科技股份有限公司,上市,電腦及週邊,2026-05-14,139.0,-4.14,148.9,153.72,9.94,15.83,-2.08,0.13,221001,1.04,0.31,182.5,139.0,23.84,0.0,-5,偏弱,613
1707,葡萄王生技股份有限公司,上市,生技醫療,2026-05-14,108.5,-0.91,110.9,113.61,14.78,16.48,-2.42,-2.05,269272,1.21,0.29,124.0,108.5,12.5,0.0,-5,偏弱,614
7740,熙特爾新能源股份有限公司,上市,綠能環保,2026-05-14,168.5,-0.3,169.8,177.21,10.75,15.25,-3.52,-1.67,164530,0.55,0.28,204.0,168.5,17.4,0.0,-5,偏弱,615
2405,輔信科技股份有限公司,上市,電腦及週邊,2026-05-14,14.95,-0.66,15.12,15.29,22.79,30.39,-0.13,-0.11,1707105,0.88,0.26,16.85,14.95,11.28,0.0,-5,偏弱,616
6141,柏承科技股份有限公司,上市,電子零組件,2026-05-14,25.7,-9.98,30.46,30.66,18.12,35.9,1.46,2.64,987900,0.42,0.25,36.7,25.7,29.97,0.0,-5,偏弱,617
4736,泰博科技股份有限公司,上市,生技醫療,2026-05-14,122.0,0.0,123.7,125.11,12.38,26.83,-0.49,0.07,195729,0.78,0.24,131.0,122.0,6.87,0.0,-5,偏弱,618
3011,今皓實業股份有限公司,上市,電子零組件,2026-05-14,12.6,-5.97,13.33,13.44,17.66,26.72,0.05,0.19,1864202,1.13,0.23,14.95,12.6,15.72,0.0,-5,偏弱,619
8045,達運光電股份有限公司,上市,通信網路,2026-05-14,72.2,-2.17,73.54,74.4,21.44,23.53,-0.67,-0.51,320337,0.81,0.23,86.0,72.2,16.05,0.0,-5,偏弱,620
6776,展碁國際股份有限公司,上市,電子通路,2026-05-14,57.8,1.05,57.76,58.25,46.54,44.87,-0.52,-0.49,374140,0.91,0.22,73.5,56.7,21.36,14.27,-5,偏弱,621
2258,鴻華先進科技股份有限公司,上市,汽車工業,2026-05-14,28.2,-2.93,28.53,28.62,45.83,42.08,-0.37,-0.53,739205,0.9,0.21,39.6,28.0,28.79,57.0,-5,偏弱,622
4164,承業生醫投資控股股份有限公司,上市,生技醫療,2026-05-14,27.9,-0.89,28.41,29.49,8.7,12.52,-0.79,-0.64,762134,0.52,0.21,33.6,27.9,16.96,0.0,-5,偏弱,623
2022,聚亨企業股份有限公司,上市,鋼鐵工業,2026-05-14,7.9,-4.59,8.14,8.29,47.37,47.98,-0.2,-0.21,2446253,2.64,0.19,9.82,7.9,19.55,0.0,-5,偏弱,624
4564,元翎精密工業股份有限公司,上市,電機機械,2026-05-14,16.6,-2.92,17.3,18.27,12.03,19.27,-0.52,-0.29,1164187,1.25,0.19,21.35,16.6,22.25,0.0,-5,偏弱,625
5607,遠雄自貿港投資控股股份有限公司,上市,航運業,2026-05-14,48.75,-1.02,50.04,48.46,49.82,54.62,0.46,0.25,359461,0.67,0.18,55.7,46.5,12.48,3.09,-5,偏弱,626
2466,冠西電子企業股份有限公司,上市,光電,2026-05-14,48.4,-1.93,49.99,53.7,9.3,12.4,-1.65,-0.56,380000,0.58,0.18,65.8,48.4,26.44,0.0,-5,偏弱,627
3092,鴻碩精密電工股份有限公司,上市,電子零組件,2026-05-14,29.35,-2.49,30.29,31.39,13.63,17.24,-0.37,0.04,604001,0.45,0.18,37.8,29.35,22.35,0.0,-5,偏弱,628
5244,弘凱光電股份有限公司,上市,光電,2026-05-14,39.0,-1.27,40.32,41.01,13.54,24.54,-0.13,0.36,417000,0.22,0.16,50.8,39.0,23.23,0.0,-5,偏弱,629
2015,豐興鋼鐵股份有限公司,上市,鋼鐵工業,2026-05-14,63.1,0.8,63.28,62.65,72.58,71.96,-0.18,-0.52,238110,0.55,0.15,70.5,60.6,10.5,2.96,-5,偏弱,630
4119,旭富製藥科技股份有限公司,上市,生技醫療,2026-05-14,40.95,-1.56,43.12,46.3,7.05,10.73,-2.13,-1.54,352721,1.25,0.14,55.0,40.95,25.55,0.0,-5,偏弱,631
4441,振大環球股份有限公司,上市,紡織纖維,2026-05-14,213.0,-1.39,208.0,199.27,82.24,74.46,2.2,-1.76,66191,0.75,0.14,255.0,183.5,16.47,1.42,-5,偏弱,632
4771,望隼科技股份有限公司,上市,生技醫療,2026-05-14,183.0,-0.27,185.3,187.77,13.56,22.28,-0.81,0.2,77596,0.38,0.14,196.5,183.0,6.87,0.0,-5,偏弱,633
1419,新光紡織股份有限公司,上市,紡織纖維,2026-05-14,62.7,-1.72,63.48,63.48,46.15,56.07,0.01,0.06,176105,1.77,0.11,71.6,61.3,12.43,6.36,-5,偏弱,634
3050,鈺德科技股份有限公司,上市,光電,2026-05-14,12.15,0.0,12.26,12.51,39.25,46.16,-0.26,-0.26,917015,1.21,0.11,14.5,12.15,16.21,0.0,-5,偏弱,635
1339,昭輝實業股份有限公司,上市,汽車工業,2026-05-14,40.45,-0.61,40.75,41.0,23.87,24.03,-0.25,-0.17,258000,1.95,0.1,44.8,40.0,9.71,9.67,-5,偏弱,636
1760,寶齡富錦生技股份有限公司,上市,生技醫療,2026-05-14,61.8,-0.64,62.96,64.32,5.39,13.72,-0.24,0.35,158203,0.34,0.1,69.8,61.8,11.46,0.0,-5,偏弱,637
2462,台灣良得電子股份有限公司,上市,電子零組件,2026-05-14,20.1,-0.74,20.8,21.37,10.29,15.18,-0.52,-0.39,432002,0.85,0.09,25.75,20.1,21.94,0.0,-5,偏弱,638
2528,皇普建設股份有限公司,上市,建材營造,2026-05-14,22.25,-0.45,22.26,22.82,41.71,37.27,-0.7,-0.82,425292,0.54,0.09,28.95,22.15,23.14,67.0,-5,偏弱,639
6226,光鼎電子股份有限公司,上市,光電,2026-05-14,12.05,-0.82,12.25,12.58,14.5,21.11,-0.07,0.1,767031,0.27,0.09,16.0,12.05,24.69,0.0,-5,偏弱,640
6885,全福生物科技股份有限公司,上市,生技醫療,2026-05-14,21.4,-1.38,22.02,22.92,13.39,21.63,-0.64,-0.53,391339,1.1,0.08,29.3,21.4,26.96,0.0,-5,偏弱,641
4737,華廣生技股份有限公司,上市,生技醫療,2026-05-14,55.3,-4.66,57.94,60.46,16.68,20.7,-1.93,-1.38,150001,1.1,0.08,71.7,55.3,22.87,0.0,-5,偏弱,642
3027,盛達電業股份有限公司,上市,通信網路,2026-05-14,17.55,-2.5,18.26,18.71,21.76,35.54,-0.5,-0.48,472006,1.09,0.08,24.45,17.55,28.22,0.0,-5,偏弱,643
3679,新至陞科技股份有限公司,上市,電子零組件,2026-05-14,117.5,-0.84,119.0,119.45,20.42,37.21,-0.21,0.11,67002,1.0,0.08,122.0,117.5,3.69,0.0,-5,偏弱,644
4440,宜新實業股份有限公司,上市,紡織纖維,2026-05-14,19.25,0.26,18.49,18.07,70.89,64.2,0.27,0.14,339066,2.93,0.07,19.25,17.7,0.0,0.0,-5,偏弱,645
6216,居易科技股份有限公司,上市,通信網路,2026-05-14,22.55,-1.1,23.17,24.03,6.25,9.19,-0.66,-0.51,329601,1.29,0.07,27.6,22.55,18.3,0.0,-5,偏弱,646
6796,晉弘科技股份有限公司,上市,生技醫療,2026-05-14,64.6,-3.15,66.84,69.64,12.43,17.83,-2.13,-1.77,108541,1.27,0.07,88.8,64.6,27.25,0.0,-5,偏弱,647
5283,禾聯碩股份有限公司,上市,電器電纜,2026-05-14,52.2,0.38,52.06,53.13,45.5,40.92,-0.92,-0.89,136060,1.07,0.07,60.3,51.3,13.43,9.0,-5,偏弱,648
1471,首利實業股份有限公司,上市,電子零組件,2026-05-14,10.6,-0.0,10.83,11.42,12.62,13.98,-0.41,-0.32,702213,0.78,0.07,14.3,10.6,25.87,0.0,-5,偏弱,649
8487,愛爾達科技股份有限公司,上市,數位雲端,2026-05-14,78.2,0.26,78.06,78.2,42.01,37.13,-0.45,-0.57,76070,1.34,0.06,84.0,76.1,6.9,2.76,-5,偏弱,650
9935,慶豐富實業股份有限公司,上市,居家生活,2026-05-14,18.45,0.27,18.46,18.5,48.56,42.44,-0.16,-0.22,329367,1.11,0.06,20.0,18.05,7.75,3.88,-5,偏弱,651
2450,神腦國際企業股份有限公司,上市,通信網路,2026-05-14,29.4,-0.68,29.75,29.74,40.89,50.98,-0.0,0.05,195000,1.0,0.06,30.4,29.4,3.29,0.0,-5,偏弱,652
6931,青松健康股份有限公司,上市,生技醫療,2026-05-14,41.5,-1.66,42.38,45.75,10.16,13.64,-2.4,-1.91,144005,0.71,0.06,55.2,41.5,24.82,0.0,-5,偏弱,653
6906,現觀科技股份有限公司,上市,數位雲端,2026-05-14,64.7,-1.22,67.14,65.55,45.93,44.35,-0.65,-1.14,91211,0.56,0.06,79.7,60.9,18.82,3.95,-5,偏弱,654
2923,鼎固控股有限公司,上市,建材營造,2026-05-14,21.9,-9.69,25.56,24.03,40.86,52.59,0.8,1.03,215925,1.88,0.05,28.3,21.5,22.61,16.0,-5,偏弱,655
1752,南光化學製藥股份有限公司,上市,生技醫療,2026-05-14,33.0,-1.35,33.46,34.1,16.04,19.67,-0.66,-0.63,143000,1.41,0.05,37.3,33.0,11.53,0.0,-5,偏弱,656
3002,歐格電子股份有限公司,上市,電腦及週邊,2026-05-14,17.1,-3.12,17.5,18.17,15.26,17.66,-0.53,-0.47,307020,1.32,0.05,22.3,17.1,23.32,0.0,-5,偏弱,657
6838,台新藥股份有限公司,上市,生技醫療,2026-05-14,25.85,-1.9,26.48,27.47,9.83,16.23,-0.64,-0.39,205913,1.14,0.05,32.0,25.85,19.22,0.0,-5,偏弱,658
6142,友勁科技股份有限公司,上市,通信網路,2026-05-14,8.28,-1.31,8.5,8.86,7.8,13.67,-0.26,-0.21,620587,0.69,0.05,10.3,8.28,19.61,0.0,-5,偏弱,659
6921,嘉雨思科技股份有限公司,上市,半導體,2026-05-14,79.2,-2.22,83.3,86.19,11.95,16.13,0.9,3.11,66793,0.6,0.05,104.0,79.2,23.85,0.0,-5,偏弱,660
5525,順天建設股份有限公司,上市,建材營造,2026-05-14,23.0,0.0,23.24,23.66,50.13,47.1,-0.51,-0.51,187691,2.04,0.04,26.6,23.0,13.53,0.0,-5,偏弱,661
1535,中宇環保工程股份有限公司,上市,電機機械,2026-05-14,49.4,-0.0,49.74,50.64,14.12,19.23,-0.61,-0.45,83000,1.13,0.04,53.8,49.4,8.18,0.0,-5,偏弱,662
4935,茂林光電科技(開曼)股份有限公司,上市,光電,2026-05-14,36.05,0.0,36.45,37.23,18.26,19.69,-0.27,0.0,107116,0.95,0.04,39.95,36.05,9.76,0.0,-5,偏弱,663
2704,國賓大飯店股份有限公司,上市,觀光餐旅,2026-05-14,42.2,-2.65,42.73,42.46,46.94,46.87,0.0,-0.07,99001,0.72,0.04,44.05,41.7,4.2,3.7,-5,偏弱,664
6934,心誠鎂行動醫電股份有限公司,上市,生技醫療,2026-05-14,74.7,-1.71,76.78,80.75,6.3,8.88,-3.07,-2.58,59136,0.36,0.04,141.0,74.7,47.02,0.0,-5,偏弱,665
3419,譁裕實業股份有限公司,上市,通信網路,2026-05-14,13.85,-1.77,14.17,15.01,10.94,13.67,-0.41,-0.21,258200,0.29,0.04,17.95,13.85,22.84,0.0,-5,偏弱,666
3712,永崴投資控股股份有限公司,上市,電腦及週邊,2026-05-14,17.95,-9.8,19.74,20.07,18.32,27.43,-0.4,-0.34,216805,0.23,0.04,26.0,17.95,30.96,0.0,-5,偏弱,667
4930,燦星網通股份有限公司,上市,電器電纜,2026-05-14,17.15,-2.28,17.63,18.28,14.76,14.73,-0.57,-0.52,192498,2.19,0.03,22.15,17.15,22.57,0.0,-5,偏弱,668
9944,新麗企業股份有限公司,上市,其他,2026-05-14,17.1,0.29,16.97,16.66,78.02,74.86,0.13,0.05,179115,2.1,0.03,17.1,16.25,0.0,0.0,-5,偏弱,669
6936,永鴻國際生技股份有限公司,上市,生技醫療,2026-05-14,33.5,-0.74,33.94,34.38,8.35,16.7,-0.28,-0.17,78223,1.48,0.03,36.35,33.5,7.84,0.0,-5,偏弱,670
1506,正道工業股份有限公司,上市,電機機械,2026-05-14,10.2,-1.45,10.49,10.74,17.05,19.09,-0.22,-0.18,314002,1.31,0.03,11.9,10.2,14.29,0.0,-5,偏弱,671
2432,倚天酷碁股份有限公司,上市,電腦及週邊,2026-05-14,26.25,-0.94,26.94,27.54,11.43,16.69,-0.18,0.1,106000,0.98,0.03,29.6,26.25,11.32,0.0,-5,偏弱,672
6955,邦睿生技股份有限公司,上市,生技醫療,2026-05-14,154.5,-1.59,157.7,161.64,10.95,20.42,-2.31,-1.45,17005,0.94,0.03,177.0,154.5,12.71,0.0,-5,偏弱,673
2438,翔耀實業股份有限公司,上市,光電,2026-05-14,21.2,-0.47,21.59,22.18,15.02,27.98,-0.13,0.08,118124,0.51,0.03,23.65,21.2,10.36,0.0,-5,偏弱,674
1541,錩泰工業股份有限公司,上市,電機機械,2026-05-14,21.8,-2.02,22.52,23.62,8.19,11.76,-0.77,-0.56,86000,1.22,0.02,26.55,21.8,17.89,0.0,-5,偏弱,675
6969,成信實業股份有限公司,上市,綠能環保,2026-05-14,28.2,-0.0,28.46,28.9,17.85,24.33,-0.28,-0.16,58000,0.66,0.02,32.0,28.2,11.88,0.0,-5,偏弱,676
3308,聯德電子股份有限公司,上市,電子零組件,2026-05-14,20.35,-1.21,20.81,20.99,18.16,23.62,-0.19,-0.16,121244,0.55,0.02,26.35,20.35,22.77,0.0,-5,偏弱,677
7760,享溫馨企業股份有限公司,上市,觀光餐旅,2026-05-14,34.2,0.29,34.28,35.42,44.08,41.26,-1.12,-1.13,56794,0.25,0.02,42.95,33.8,20.37,21.87,-5,偏弱,678
8482,商億全球控股有限公司,上市,居家生活,2026-05-14,48.05,-1.94,48.91,49.19,32.82,46.98,-0.08,0.08,12000,1.97,0.01,55.5,47.8,13.42,29.8,-5,偏弱,679
3494,誠研科技股份有限公司,上市,電腦及週邊,2026-05-14,7.55,-0.53,7.75,7.91,30.23,36.25,-0.12,-0.09,147100,1.14,0.01,9.1,7.55,17.03,0.0,-5,偏弱,680
1468,昶和纖維興業股份有限公司,上市,紡織纖維,2026-05-14,12.25,-1.21,12.41,12.3,73.99,73.85,0.03,0.02,49000,1.03,0.01,13.5,12.0,9.26,5.0,-5,偏弱,681
